id,name,ref,highway
681425235,"",rs218,tertiary
681371946,"",rp219,secondary
33598090,"",rn9,primary
33672081,"",rn9,primary
33593542,"",rn9,primary
33672341,"",rn9,primary
33669121,"",rn9,primary
33593987,"",rn9,primary
33593565,"",rs218,tertiary
33599019,"",rs218,tertiary
620854768,pont nzamvwe,"",unclassified
681425233,"",rs218,tertiary
681425234,"",rs218,tertiary
33600352,"",rn17,primary
470362685,"",rn9,primary
33661536,"",rn9,primary
620854777,"",rs218,secondary
620854776,"",rs218,secondary
33595915,"",rs218,tertiary
329411478,"",rs218,tertiary
621523933,"",rs218,tertiary
621523934,"",rs218,tertiary
33601715,"",rs218,tertiary
621519292,"",rs218,tertiary
33599085,"",rs217,tertiary
33595224,"",rs217,tertiary
33660843,"",rs217,tertiary
33675408,"",rs217,tertiary
33659927,"",rs217,tertiary
621523935,"",rs218,tertiary
33668401,"",rs218,tertiary
606056062,"",rs218,tertiary
33593950,"",rp208,tertiary
620854775,"",rs218,secondary
620854774,"",rs218,secondary
33672079,"",rn9,primary
33673406,"",rs218,secondary
33597950,"",rs218,secondary
620854734,digue ndana,"",secondary
620854726,"",rs218,secondary
620854772,"",rs218,secondary
33598592,"",rn17,primary
33601120,"",rn17,primary
33590986,"",rp207,secondary
33675404,"",rp207,secondary
33599235,"",rp206,primary
33600270,"",rp207,secondary
620918923,"",rp219,secondary
620918924,"",rp219,secondary
620918918,"",rp219,secondary
620918922,"",rp219,secondary
620918914,"",rp219,secondary
620918915,"",rp219,secondary
620918916,"",rp219,secondary
620918917,"",rp219,secondary
620918911,"",rp219,secondary
620918912,"",rp219,secondary
620918913,"",rp219,secondary
620918908,"",rp219,secondary
620918909,"",rp219,secondary
620918910,"",rp219,secondary
681371937,"",rp219,secondary
681371940,"",rp219,secondary
681371943,"",rp219,secondary
681371952,"",rp219,secondary
33599006,"",rp219,secondary
620918925,"",rp219,secondary
620886154,"",rp219,secondary
620886155,"",rp219,secondary
621107588,"",rp219,secondary
621107589,"",rp219,secondary
33676493,"",rp219,secondary
33600591,"",rp219,secondary
33668012,"",rp208,tertiary
33668330,"",rp208,tertiary
33669241,"",rp208,tertiary
33672858,"",rp208,tertiary
33591714,"",rp208,secondary
33677626,"",rp208,secondary
287995204,"",rn9,primary
620275480,"",rn9,primary
409562822,"",rn9,primary
33662218,"",rp207,secondary
33595183,"",rp207,secondary
620275481,"",rn9,primary
33601939,"",rp207,secondary
619013345,"",rn9,primary
619014260,"",rn9,primary
33593194,"",rs209,secondary
619013346,"",rn9,primary
33596864,"",rs209,secondary
33598684,"",rn9,primary
33674972,"",rs211,tertiary
33675086,"",rs210,tertiary
33675392,"",rs210,tertiary
33666158,"",rs210,tertiary
33597298,"",rs209,secondary
33600003,"",rs209,secondary
33663442,"",rs209,secondary
619396709,"",rs211,tertiary
33595007,"",rs209,secondary
440954241,"",rs209,secondary
33675438,"",rs209,secondary
33671087,"",rn9,primary
33665880,"",rp208,tertiary
33594489,"",rp208,tertiary
33672251,"",rp208,tertiary
618128061,"",rp201,secondary
33601333,"",rs209,secondary
33669891,"",rs209,secondary
33603558,"",rs209,secondary
33670796,"",rs209,secondary
409525280,"",rn9,primary
329449622,"",rn9,primary
329449624,"",rn9,primary
329449638,"",rn9,primary
329449644,"",rn9,primary
329449640,"",rn9,primary
329450974,"",rn9,primary
620275478,"",rn9,primary
619014261,"",rn9,primary
425506037,"",rn9,primary
620275479,"",rn9,primary
33671067,"",rp206,primary
618128064,"",rp201,secondary
49801233,"",rp206,primary
618154086,"",rp206,primary
33673156,"",rp206,primary
33676443,"",rn17,primary
33668469,"",rp206,primary
800931334,"",rn17,primary
233639456,route de dima,"",tertiary
721920928,route de dima,"",tertiary
261130653,boulevard richard ndambu,"",unclassified
721920933,route de dima,"",tertiary
233639788,route de dima,"",tertiary
372479081,avenue 14/18,"",residential
33660536,"",rp208,tertiary
619392225,"",rp208,tertiary
1186911979,"",rp208,tertiary
619392223,"",rp208,tertiary
33661401,"",rs210,tertiary
33670022,"",rn17,primary
620357764,"",rn17,primary
620357763,pont mbwankam,rn17,primary
620357766,"",rn17,primary
620357765,pont bilambay,rn17,primary
33602949,"",rp206,primary
50522199,"",rp214,secondary
622579491,"",rp214,secondary
622579490,"",rp214,secondary
33596471,"",rp214,secondary
37366689,"",rp214,secondary
261130646,avenue victoire,"",residential
372479083,avenue asosa,"",residential
372479072,avenue gambela,"",residential
372479074,boulevard richard ndambu,"",unclassified
372479090,avenue ovambur,"",residential
618187082,"",rp206,primary
618187081,"",rp206,primary
498847857,"",rp206,primary
319934264,"",rp206,primary
498846529,"",rp206,primary
497325296,"",rp206,primary
504892037,"",rp206,primary
319934249,"",rp206,primary
319934246,"",rp206,primary
618154087,"",rp206,primary
33664985,"",rp206,primary
1216149650,"",rp206,primary
1216149649,"",rp206,primary
33672716,"",rp206,primary
618139278,"",rp206,primary
618139279,"",rp206,primary
33600468,"",rp206,primary
33666116,"",rp206,primary
33602544,"",rp206,primary
33595149,"",rp206,primary
48828910,"",rp201,secondary
33663147,"",rp201,secondary
33663454,"",rp201,secondary
721875487,avenue kwango,"",tertiary
721875486,avenue inzia,"",residential
372419746,avenue lusthima,"",residential
721875483,avenue kwango,"",tertiary
721902634,avenue kwango,"",residential
372419750,avenue feshi,"",residential
721152573,avenue luie,"",residential
23375643,avenue de l'église,rn17,primary
860064518,avenue de la mission,"",residential
667957590,avenue lumumba,"",unclassified
233625196,avenue lumumba,rn17,primary
667957588,avenue de la mission,"",residential
667957589,avenue du parc,"",tertiary
721920930,avenue kwango,"",tertiary
668021591,avenue ngamandundu,"",residential
372479076,avenue iben,"",residential
233635150,avenue ngamandundu,"",unclassified
233635148,avenue snel,"",residential
233635142,avenue bongali,"",residential
261130663,avenue mbaya,"",residential
261130665,avenue matopi,"",residential
261130656,avenue mulundu,"",residential
261130666,avenue silanga,"",residential
586993272,avenue mfimi,"",residential
372416937,avenue impieme,"",residential
261130664,avenue boma,"",residential
261130667,avenue moanda,"",residential
372421219,avenue matsasi,"",residential
372421220,avenue kito,"",residential
372421510,avenue kimbandasay,"",residential
372421503,avenue mutamba,"",residential
586993283,avenue mubandi,"",residential
261130647,avenue ebengo,"",residential
261130630,avenue kita,"",residential
372421500,avenue kingiengi,"",residential
372421765,avenue kwango,"",tertiary
261130643,avenue ocpt,"",residential
586993288,avenue ocpt,"",residential
261130644,avenue richard ndambu,"",tertiary
372416927,avenue panu paypay,"",residential
372421501,avenue matopi,"",residential
372421202,avenue boma,"",residential
1413503227,avenue matopi,"",residential
261130660,avenue malembe,"",residential
372416936,avenue matopi,"",residential
586980346,avenue mulundu,"",residential
587533909,avenue silanga,"",residential
372416933,avenue matopi,"",residential
372416934,avenue mbaya,"",residential
233635137,avenue de l'aviation,"",tertiary
586980350,avenue mfimi,"",residential
372421203,avenue moanda,"",residential
372421209,avenue kayudi,"",residential
586983824,avenue kasamba,"",residential
233624669,avenue kayudi,"",residential
261130629,avenue yamende,"",residential
261130628,avenue ngapuru,"",residential
233639787,avenue fatundu,r214,residential
372419062,avenue babunda,"",residential
372419069,avenue basakata,"",residential
980591374,"",rp214,secondary
372419713,avenue bambala,"",residential
980591373,"",rp214,secondary
721866537,avenue kiwa,"",residential
721920916,avenue disasi,"",residential
721920915,"",rp214,secondary
372417889,avenue balanda,"",residential
721868624,"",rp214,secondary
372419071,avenue sakata,"",residential
588110998,avenue fatundu,r214,unclassified
372419711,avenue balanda,"",residential
328140959,avenue bateke,"",unclassified
372417892,avenue kiwa,"",residential
372419719,avenue batetela,"",residential
372419717,avenue bayaka,"",residential
980591382,avenue bapende,"",residential
980591381,avenue bapende,"",residential
587260914,avenue congo,"",residential
372419745,avenue bapende,"",residential
372417898,avenue babunda,"",residential
372417904,avenue baluba,"",residential
372417897,avenue bangala,"",residential
372417893,avenue bambala,"",residential
721866539,avenue kiwa,"",residential
721868627,avenue kiwa,"",residential
721866535,avenue kiwa,"",residential
372417921,avenue balanda,"",residential
372419042,avenue sakata,"",residential
721868628,avenue kwango,"",tertiary
372417922,avenue dima,"",residential
586392420,avenue kwango,"",residential
372417917,avenue bolobo,"",residential
721868625,avenue kwilu,"",residential
372417916,avenue kigoma,"",residential
721868626,avenue kwango,"",tertiary
372419045,avenue wombali,"",residential
372417923,avenue kwilu,"",residential
372417891,avenue disasi,"",residential
372419043,avenue boende,"",residential
372419046,avenue kwamouth,"",residential
23375647,boulevard ozumbura,"",tertiary
721875484,avenue wamba,rn17,primary
261130611,avenue lubwe,"",residential
261130598,avenue nganga,"",residential
261130637,avenue buzala,"",residential
667957593,avenue de la rivière,"",residential
667957608,avenue gombari,"",residential
372421743,avenue de la rivière,"",residential
667957592,avenue lumumba,"",unclassified
372421211,avenue cadeco,"",residential
586980351,avenue mpoto,"",residential
372416932,avenue mangembo,"",residential
671960964,avenue de l'aviation,"",residential
233635145,avenue de l'aviation,"",residential
233624673,avenue gombari,"",residential
667957594,avenue kasaï,"",residential
233624674,avenue de la source,"",residential
889160244,rond point gouvernorat,"",residential
587169531,avenue de l'aviation,"",residential
889160245,avenue lumumba,"",unclassified
233625195,avenue du parc,"",residential
372421213,avenue de l'église,"",residential
667957596,avenue de la source,"",residential
261130631,avenue de la source,"",residential
667957591,avenue gombari,"",residential
233625198,avenue wamba,rn17,primary
261130596,avenue kilembe,"",residential
261130597,avenue bakali,"",residential
261130608,avenue popokabaka,"",residential
261130601,avenue kapanga,"",residential
261130602,avenue luie,"",residential
721875485,avenue fatundu,rp214,secondary
998105461,avenue wamba,rn17,primary
980560658,avenue wamba,rn17,primary
980560659,avenue wamba,rn17,primary
233636824,avenue kikwit,"",residential
233636821,avenue idiofa,"",residential
233636817,avenue bagata,"",path
233636823,avenue kikwit,"",residential
233636815,avenue bagata,"",residential
233636818,avenue bulungu,"",residential
233635130,avenue gungu,"",residential
233636837,avenue nsinga udju,"",residential
980560662,avenue nsinga udju,"",residential
233636822,avenue inongo,"",residential
233636825,avenue mangai,"",residential
980560660,avenue gungu,"",residential
980560661,avenue gungu,"",residential
980560664,avenue nsinga udju,"",residential
721902632,avenue gungu,"",residential
980560663,avenue nsinga udju,"",residential
980560665,avenue de l'aviation,"",tertiary
586980355,avenue kibaya,"",residential
980560667,avenue de l'aviation,"",tertiary
721902639,avenue nsinga udju,"",residential
721902635,avenue gungu,"",residential
233635149,avenue potopoto,"",tertiary
233636820,avenue bulungu,"",residential
233636814,avenue bagata,"",residential
721152566,avenue wamba,rn17,primary
721152575,avenue wamba,rn17,primary
372417880,avenue bendela,"",residential
372417883,avenue hopital,"",residential
372417882,avenue batende,"",residential
372421753,avenue popokabaka,"",residential
721875489,avenue inzia,"",residential
372417870,avenue kamutsha,"",residential
261130594,avenue lusthima,"",residential
372417879,avenue feshi,"",residential
586392415,avenue fatundu,rp214,secondary
1413503226,"",rp214,secondary
721920914,avenue fatundu,rp214,secondary
998105460,avenue fatundu,rp214,secondary
721866542,boulevard ozumbura,"",tertiary
588376760,avenue wombali,"",residential
721866536,"",rp214,secondary
372417874,avenue wombali,"",residential
372416954,avenue lubwe,"",residential
587179678,avenue kibaya,"",residential
668021592,boulevard ozumbura,"",tertiary
372477519,avenue kahemba,"",residential
328140958,avenue lubwe,"",residential
372477516,avenue panzi,"",residential
372477525,avenue panzi,"",residential
587179663,avenue kahemba,"",residential
588132041,avenue cadeco,"",residential
587169533,avenue ecc,"",residential
233624671,avenue bunu,"",residential
667878663,avenue de la rivière,"",residential
233624670,avenue sep congo,"",residential
372421740,avenue de la rivière,"",residential
587169526,avenue santé,"",residential
586990987,avenue démocratie,"",residential
261130634,avenue marsavco,"",residential
372421738,avenue ngampuru,"",residential
587169524,avenue fasila,"",residential
261130642,avenue lukinga,"",residential
233624666,avenue kasaï,"",residential
586990984,avenue swana,"",residential
261130635,avenue hirondelle,"",residential
261130603,avenue kahemba,"",residential
372417866,avenue kasongo lunda,"",residential
261130606,avenue inzia,"",residential
261130605,avenue kamutsha,"",residential
261130599,avenue panzi,"",residential
626845257,avenue du port,"",residential
586392418,boulevard ozumbura,"",residential
33668685,"",rn17,primary
626845256,"",rn17,primary
626845255,avenue du port,rn17,primary
233625194,avenue du port,"",residential
372421772,avenue kiwa,"",residential
372417925,avenue kiwa,"",residential
372417910,avenue baboma,"",residential
372417913,avenue bambala,"",residential
588116152,avenue bateke,"",residential
372417900,avenue basakata,"",residential
372417908,avenue batetela,"",residential
587260913,avenue congo,"",residential
588111002,avenue masimanimba,"",residential
372417899,avenue bayaka,"",residential
588173332,avenue lwani,"",residential
588111003,avenue lusoni,"",residential
721868629,avenue kwango,"",tertiary
33676084,"",rn17,primary
33597666,"",rn17,primary
583735445,rue mahenge,"",residential
466908805,rue kwango,"",residential
497866973,rue tanganika,"",residential
261130627,avenue de l'education,"",residential
261130636,avenue mubimwey,"",residential
233624665,avenue lumumba,"",unclassified
261130641,avenue ndongo,"",residential
586990983,avenue tayeye,"",residential
